date,Average Hookload kkgf,Block Position m,Averaged RPM rpm,Rate of Penetration (5ft avg) m/h,SWOB30s kkgf,Bit Depth (MD) m,Casing (choke) pressure kPa,Stand Pipe Pressure kPa,Gas (avg) %,TVT m3,Average Surface Torque kN.m Smoothed
2009-05-10 04:58:00+00:00,135.6176637,7.258225846,169.2692308,1.511808,17.25325809,3315.724362,60.42307661,22052.92282,0.024776923,306.9769243,19.59266813
2009-05-10 04:58:30+00:00,135.4773989,7.245447692,169.6153846,1.511808,17.45405994,3315.737258,65.26923088,21945.96159,0.024196154,307.1061563,19.38513051
2009-05-10 04:59:00+00:00,135.2952642,7.235843143,168.9642857,1.511808,17.64215124,3315.74775,67.57142842,21958.85745,0.023389286,307.1796448,19.45970523
2009-05-10 04:59:30+00:00,135.3708047,7.227276923,169.4615385,1.511808,17.62921638,3315.75578,66.92307591,21987.99996,0.023265385,307.1292324,20.07353593
2009-05-10 05:00:00+00:00,135.3627796,7.217664,169.5384615,1.468667077,17.64369644,3315.765276,65.46153816,22010.38466,0.023442308,306.9557671,19.8426062
2009-05-10 05:00:30+00:00,135.5042406,7.207975714,169.3214286,1.3716,17.56406855,3315.774855,58.10714279,21971.50012,0.024767857,306.9507164,19.65937343
2009-05-10 05:01:00+00:00,135.6747116,7.196093538,169.3846154,1.3716,17.38113624,3315.786964,54.80769231,21951.88458,0.025876923,306.9165366,20.62861912
2009-05-10 05:01:30+00:00,135.7185007,7.185308308,149.8461538,1.3716,17.23860356,3315.796694,60.50000042,22038.23066,0.026738462,307.0288464,22.73600433
2009-05-10 05:02:00+00:00,146.0087919,7.555992,150.9642857,1.3716,13.77786824,3315.421396,55.78571398,21914.75007,0.026525,307.2539281,21.36539585
2009-05-10 05:02:30+00:00,151.8517346,7.729728,169.5192308,1.3716,1.936664961,3315.251688,63.53846187,21920.096,0.026761538,307.0626971,17.95584107
2009-05-10 05:03:00+00:00,151.7196694,7.729728,169.6346154,1.3716,1.244762138,3315.251688,64.34615329,21971.673,0.026746154,307.0703879,17.29049494
2009-05-10 05:03:30+00:00,150.6558458,8.738833714,169.5357143,1.3716,1.673755845,3314.227125,72.39285771,22049.46431,0.026853571,307.0375022,17.08428608
2009-05-10 05:04:00+00:00,151.5221823,9.986420308,169.0769231,1.3716,1.958297828,3312.996637,52.61538487,22124.80809,0.025973077,307.3265405,17.196705
2009-05-10 05:04:30+00:00,151.9735067,9.989468308,169.4230769,1.3716,1.215453093,3312.99523,50.00000069,22152.80791,0.026111538,307.3061563,16.12709787
2009-05-10 05:05:00+00:00,151.6224835,10.03085914,169.3928571,1.3716,1.066752056,3312.948815,61.32142906,22163.85721,0.025314286,307.2660701,16.35708862
2009-05-10 05:05:30+00:00,153.4881563,10.15347415,169.8269231,1.3716,0.348917208,3312.832045,67.61538432,22149.36532,0.024665385,307.3846168,16.98030827
2009-05-10 05:06:00+00:00,153.2683384,9.764971385,169.6346154,1.3716,-0.383460011,3313.221017,46.75000075,22110.01918,0.024301923,307.4451973,16.89608123
2009-05-10 05:06:30+00:00,152.9808307,9.116132571,169.2857143,1.3716,-0.145311556,3313.873774,19.87500015,22157.6785,0.024151786,307.473752,16.43853577
2009-05-10 05:07:00+00:00,152.9595467,8.239681846,169.5,1.3716,0.029832421,3314.74994,39.38461531,22244.46153,0.024530769,307.1476925,17.21276163
2009-05-10 05:07:30+00:00,144.2358938,7.476526286,169.6071429,1.3716,2.922106846,3315.509244,50.03571425,22109.00007,0.024928571,307.0589291,18.3158828
2009-05-10 05:08:00+00:00,140.0938462,7.32139125,170.09375,1.3716,12.22062893,3315.66193,48.43750009,22048.68774,0.024759375,307.230938,19.88080262
2009-05-10 05:08:30+00:00,136.0691251,7.186748571,169.7857143,1.3716,14.72263635,3315.7963,49.4285708,22083.74993,0.024675,307.3864293,21.32408542
2009-05-10 05:09:00+00:00,136.4597006,7.179564,163.7142857,1.3716,17.30665488,3315.803703,46.71428581,22063.01749,0.025332143,307.5957133,23.47720034
2009-05-10 05:09:30+00:00,144.663005,7.438136,165.3333333,1.3716,13.15236436,3315.540842,51.13333369,21967.15001,0.024956667,307.6300003,22.73761078
2009-05-10 05:10:00+00:00,147.3920493,7.484012308,170.2307692,1.3716,5.670253542,3315.49881,56.80769178,21990.96134,0.024823077,307.6357718,18.94973801
2009-05-10 05:10:30+00:00,146.6495535,7.442747077,169.4230769,1.3716,6.07412521,3315.540545,55.76923077,22001.92314,0.024896154,307.6200045,18.01592655
2009-05-10 05:11:00+00:00,144.5825679,7.3831704,169.1333333,1.3716,7.199266899,3315.600786,44.06666577,21955.79992,0.02467,307.5693359,18.2424616
2009-05-10 05:11:30+00:00,144.4081093,7.350017538,169.5,1.3716,8.722581275,3315.633274,56.3461541,21964.6154,0.023842308,307.4896171,18.36653198
2009-05-10 05:12:00+00:00,143.6513079,7.316724,169.6923077,1.3716,8.957577014,3315.66774,55.11538444,22051.76908,0.024203846,307.594615,18.52690053
2009-05-10 05:12:30+00:00,142.9625952,7.289400857,169.1785714,1.3716,9.729880331,3315.692668,61.14285652,22034.35691,0.023789286,307.456073,18.36272939
2009-05-10 05:13:00+00:00,142.9435294,7.275224308,169.5769231,1.3716,10.09312807,3315.70795,62.03846129,21988.23095,0.023392308,307.2365422,19.50443737
2009-05-10 05:13:30+00:00,142.6855051,7.261508308,169.3846154,1.3716,10.17163444,3315.72108,49.88461549,22000.92298,0.023115385,307.3473112,19.95277707
2009-05-10 05:14:00+00:00,142.6476725,7.248252857,169.2857143,1.3716,10.32376234,3315.734361,49.64285738,22013.10746,0.023682143,307.50572,19.90869427
2009-05-10 05:14:30+00:00,142.4548708,7.237124308,169.8461538,1.3716,10.47920496,3315.745581,54.46153799,21998.11548,0.023384615,307.4696204,20.17296755
2009-05-10 05:15:00+00:00,142.4238172,7.226573538,169.7307692,1.3716,10.56294509,3315.756484,55.96153862,21971.42287,0.022861538,307.5300028,19.98443352
2009-05-10 05:15:30+00:00,142.3947947,7.215378,169.5357143,1.3716,10.55946838,3315.767889,58.99999983,22029.07175,0.022653571,307.5839304,19.80162304
2009-05-10 05:16:00+00:00,142.3123381,7.203713538,170,1.3716,10.66849254,3315.778875,54.92307658,22059.3078,0.023688462,307.3342325,18.96240383
2009-05-10 05:16:30+00:00,142.2483118,7.194100615,169.3846154,1.3716,10.7335656,3315.788722,41.46153881,22045.84644,0.023192308,307.4400032,18.71667805
2009-05-10 05:17:00+00:00,142.3923648,7.18566,169.1785714,1.3716,10.68566425,3315.797824,60.14285747,21964.25013,0.022425,307.4339296,18.85387018
2009-05-10 05:17:30+00:00,142.2926243,7.176281538,169.5,1.3716,10.62714585,3315.806541,44.73076898,22043.46178,0.022719231,307.2338493,18.97544571
2009-05-10 05:18:00+00:00,142.3104191,7.167958154,169.4230769,1.3716,10.68768299,3315.815568,61.69230823,22093.65375,0.023523077,307.081156,18.87147247
2009-05-10 05:18:30+00:00,142.4735254,7.160622857,169.25,1.3716,10.60255965,3315.821773,52.50000028,21989.28582,0.023714286,307.1299987,19.18350855
2009-05-10 05:19:00+00:00,142.5722814,7.152835385,169.6538462,1.3716,10.48060063,3315.830105,25.11538439,22034.49989,0.024123077,307.1823071,19.44697118
2009-05-10 05:19:30+00:00,142.5593715,7.143925846,169.4615385,1.3716,10.43332234,3315.839131,44.50000032,22113.7308,0.026269231,306.8569265,19.5780732
2009-05-10 05:20:00+00:00,142.619809,7.135476857,169.25,1.3716,10.44007638,3315.847137,40.25000089,22052.64271,0.028467857,307.0903596,19.47424586
2009-05-10 05:20:30+00:00,142.5689667,7.118604,169.7307692,1.3716,10.35690948,3315.864688,38.76923088,22051.8844,0.030996154,307.1646173,19.57740377
2009-05-10 05:21:00+00:00,142.0492546,7.094571692,169.2307692,1.3716,10.70565223,3315.889072,44.92307626,22134.38474,0.032538462,307.2107725,19.8772699
2009-05-10 05:21:30+00:00,141.9203047,7.073646,169.3214286,1.3716,11.0456222,3315.909076,51.67857132,22154.32118,0.034971429,307.0689271,19.84714486
2009-05-10 05:22:00+00:00,142.0038953,7.056940615,169.3461538,1.244990769,10.99734701,3315.926234,60.30769234,22088.49969,0.037396154,306.9569215,20.09676791
2009-05-10 05:22:30+00:00,141.9703993,7.04088,169.3076923,1.23444,11.00746561,3315.942412,45.99999969,22090.88475,0.038465385,306.9776943,20.04967498
2009-05-10 05:23:00+00:00,141.8916312,7.024551429,169.3928571,1.23444,11.07964163,3315.958497,40.42857119,22119.46406,0.038471429,307.0053559,20.10506088
2009-05-10 05:23:30+00:00,141.7882645,7.007234769,169.1923077,1.23444,11.18837918,3315.97594,45.69230767,22081.6925,0.039292308,307.0430798,20.03606895
2009-05-10 05:24:00+00:00,141.7849498,6.990588,169.6923077,1.23444,11.19500861,3315.993173,61.4230768,22063.30789,0.038303846,307.2038468,20.3279078
2009-05-10 05:24:30+00:00,141.7706192,6.972735429,169.5357143,1.23444,11.22495318,3316.00966,56.03571364,22096.71435,0.036957143,306.9985714,20.37752772
2009-05-10 05:25:00+00:00,141.6942313,6.956356615,169.7115385,1.23444,11.25973275,3316.026818,41.26922952,22154.78874,0.035367308,306.9074979,19.91328483
2009-05-10 05:25:30+00:00,141.59636,6.939944308,169.7884615,1.23444,11.33195861,3316.043347,50.0769218,22095.82701,0.034986538,306.9305757,19.56126553
2009-05-10 05:26:00+00:00,141.3853897,6.924838286,169.1428571,1.23444,11.51800625,3316.058102,26.74999995,22111.67848,0.034042857,307.0175036,19.22455362
2009-05-10 05:26:30+00:00,141.2027814,6.909464308,169.1538462,1.260699692,11.71960563,3316.073476,31.11538483,22170.76921,0.0327,307.0646211,19.32097645
2009-05-10 05:27:00+00:00,141.0058176,6.895513846,169.6538462,1.277112,11.87940971,3316.087192,50.46153837,22131.73053,0.032203846,307.042696,19.25557726
2009-05-10 05:27:30+00:00,140.9800725,6.883254857,169.1071429,1.277112,12.0201978,3316.099903,55.00000034,22068.3572,0.031935714,306.8974995,19.13895581
2009-05-10 05:28:00+00:00,141.1054335,6.873708923,169.4615385,1.277112,11.9380278,3316.1097,52.13461576,22127.13459,0.031409615,306.8909646,19.21765848
2009-05-10 05:28:30+00:00,140.8111218,6.863275385,169.5192308,1.277112,12.01670863,3316.119899,62.74999999,22186.82706,0.030480769,307.1536603,19.07307992
2009-05-10 05:29:00+00:00,140.6894494,6.852339429,169.2678571,1.277112,12.2584958,3316.130818,64.21428568,22079.85717,0.030748214,307.273931,19.61225278
2009-05-10 05:29:30+00:00,140.5820577,6.843228923,169.8461538,1.277112,12.39580718,3316.139477,64.30769265,22098.7307,0.030061538,306.9000004,19.70418797
2009-05-10 05:30:00+00:00,140.59741,6.837250154,169.4230769,1.277112,12.41098508,3316.14569,60.03846091,22121.11535,0.029461538,306.8134635,19.72024744
2009-05-10 05:30:30+00:00,140.6700098,6.831438857,169.2857143,1.277112,12.36379403,3316.151501,77.10714319,22147.64268,0.029635714,306.9742852,19.42088763
2009-05-10 05:31:00+00:00,140.9046317,6.828926769,169.7692308,1.277112,12.21192781,3316.154599,78.88461466,22058.19233,0.029965385,306.9399992,19.56866021
2009-05-10 05:31:30+00:00,140.8121686,6.825644308,168.8461538,1.277112,12.1133587,3316.15753,76.84615312,22118.94211,0.029442308,306.976152,19.7846408
2009-05-10 05:32:00+00:00,140.6633679,6.815110286,169.5357143,1.277112,12.24683199,3316.167394,57.78571335,22172.48211,0.028821429,306.9871435,19.49254553
2009-05-10 05:32:30+00:00,140.4030632,6.799384615,169.4230769,1.277112,12.46175253,3316.18379,64.65384639,22124.15372,0.028280769,307.1742306,19.6331198
2009-05-10 05:33:00+00:00,139.9681379,6.7818,169.4615385,1.277112,12.80177235,3316.200906,42.80769183,22053.26925,0.028430769,307.2215343,19.41313789
2009-05-10 05:33:30+00:00,140.0200767,6.773091429,169.4285714,1.277112,13.00983916,3316.210502,58.5357153,22116.35737,0.0283,307.059287,19.2780466
2009-05-10 05:34:00+00:00,139.7983896,6.759526154,169.5,1.260348,13.0451421,3316.223297,55.50000037,22163.00014,0.027607692,307.0661575,19.44816373
2009-05-10 05:34:30+00:00,139.5471693,6.750147692,169.2307692,1.237488,13.38498746,3316.233144,54.69230723,22059.1926,0.027615385,307.0200012,19.37985496
2009-05-10 05:35:00+00:00,139.5533625,6.741087429,170,1.237488,13.39571667,3316.241744,49.85714321,22155.89262,0.02705,306.9589297,18.70737588
2009-05-10 05:35:30+00:00,139.3140926,6.730687385,169.5,1.237488,13.58264906,3316.25237,29.07692337,22205.23083,0.0268,306.8780798,18.29635592
2009-05-10 05:36:00+00:00,139.320722,6.721426154,169.5769231,1.237488,13.70424671,3316.261162,37.19230816,22142.38434,0.026730769,306.8584638,18.2112046
2009-05-10 05:36:30+00:00,139.3921752,6.715288286,169.2857143,1.237488,13.63190869,3316.267761,47.82142788,22101.21449,0.026714286,306.66036,17.80056066
2009-05-10 05:37:00+00:00,139.1197457,6.707124,169.8461538,1.237488,13.74507002,3316.275582,46.07692269,22178.26884,0.026092308,306.5765388,17.95417747
2009-05-10 05:37:30+00:00,139.0777012,6.699504,169.3846154,1.237488,13.94552296,3316.28285,41.42307731,22217.61569,0.025903846,306.8530796,17.68631486
2009-05-10 05:38:00+00:00,139.0958822,6.693625714,169.7142857,1.237488,13.90244414,3316.289314,62.60714286,22086.85717,0.0254,306.9010745,17.78871733
2009-05-10 05:38:30+00:00,139.0874708,6.689070462,170,1.237488,13.91150353,3316.293987,42.88461518,22072.57679,0.025123077,306.7338464,17.88523676
2009-05-10 05:39:00+00:00,139.0199554,6.684967385,169.6923077,1.237488,13.94151041,3316.298324,53.57692288,22184.73082,0.024915385,306.6923057,17.84869511
2009-05-10 05:39:30+00:00,139.0299493,6.679583143,170,1.237488,13.95687523,3316.303575,47.46428526,22134.03587,0.025175,306.7628587,18.2594082
2009-05-10 05:40:00+00:00,138.8266552,6.673127077,169.1923077,1.237488,14.07846041,3316.309813,41.80769244,22071.46143,0.024984615,306.8823083,18.36148908
2009-05-10 05:40:30+00:00,138.8029289,6.666327692,169.8461538,1.237488,14.20668749,3316.316378,36.11538422,22132.96145,0.025319231,306.8819219,18.47596809
2009-05-10 05:41:00+00:00,138.8946816,6.660968571,169.75,1.237488,14.19533522,3316.322189,32.64285762,22151.17863,0.025914286,306.7739279,18.12010434
2009-05-10 05:41:30+00:00,138.9943099,6.656128615,169.5384615,1.237488,14.07078423,3316.326225,31.34615353,22119.38477,0.026473077,306.7230751,18.18232231
2009-05-10 05:42:00+00:00,138.8097327,6.645226154,169.6923077,1.237488,14.0203657,3316.337948,40.15384614,22117.30775,0.026534615,306.6288487,18.3874549
2009-05-10 05:42:30+00:00,138.517066,6.631359429,169.4642857,1.237488,14.39102792,3316.351907,41.28571429,22134.64301,0.027385714,306.6107147,18.60168672
2009-05-10 05:43:00+00:00,138.416852,6.620959385,169.6538462,1.237488,14.49716106,3316.361981,31.84615362,22184.46168,0.028303846,306.5557702,18.51891557
2009-05-10 05:43:30+00:00,138.4585476,6.61416,169.6153846,1.237488,14.57967998,3316.36878,32.84615416,22077.69206,0.028557692,306.6623102,17.77164031
2009-05-10 05:44:00+00:00,138.4026959,6.608281714,169.4642857,1.227037714,14.5946585,3316.374876,36.67857157,22143.5003,0.029382143,306.6292856,17.01130839
2009-05-10 05:44:30+00:00,138.4805294,6.603374769,169.5,1.164336,14.57566743,3316.379331,50.07692266,22181.26943,0.030492308,306.5661566,17.3480966
2009-05-10 05:45:00+00:00,138.5644439,6.598216615,169.2307692,1.164336,14.47709832,3316.384606,59.92307709,22140.57693,0.031219231,306.522312,17.65010175
2009-05-10 05:45:30+00:00,138.4401173,6.594021429,169.75,1.164336,14.4997281,3316.389245,51.64285611,22162.24997,0.031292857,306.6103579,17.13545086
2009-05-10 05:46:00+00:00,138.119749,6.587431385,153.3076923,1.164336,14.68976336,3316.395509,49.00000015,22158.03827,0.031688462,306.6292335,17.03670877
2009-05-10 05:46:30+00:00,137.8303221,6.577115077,149.4615385,1.164336,15.04862471,3316.405708,49.99999954,22204.49988,0.032046154,306.6519279,17.54444493
2009-05-10 05:47:00+00:00,137.6127972,6.566480571,149.8214286,1.164336,15.29545871,3316.416895,43.28571356,22173.32148,0.032103571,306.6371454,17.63213102
2009-05-10 05:47:30+00:00,137.4283695,6.555427385,149.5384615,1.164336,15.50710192,3316.427278,33.11538467,22147.15374,0.031934615,306.5301969,17.78293075
2009-05-10 05:48:00+00:00,137.28322,6.547104,155.0769231,1.164336,15.70912498,3316.435836,23.8846153,22245.57668,0.0324,306.4136562,17.79835999
2009-05-10 05:48:30+00:00,137.447236,6.543076286,169.3928571,1.164336,15.5935337,3316.440408,33.35714319,22148.5714,0.032264286,306.4460741,17.53913466
2009-05-10 05:49:00+00:00,137.474601,6.541008,169.7307692,1.164336,15.54129581,3316.442049,43.269231,22084.42283,0.032280769,306.506543,17.23294473
2009-05-10 05:49:30+00:00,137.552584,6.53796,170,1.164336,15.48267772,3316.444628,41.19230772,22129.46161,0.031561538,306.5423089,17.43138603
2009-05-10 05:50:00+00:00,137.5274246,6.535238571,169.6071429,1.164336,15.44433421,3316.446613,40.14285696,22174.99978,0.031532143,306.6814294,17.4545584
2009-05-10 05:50:30+00:00,137.2141343,6.535967077,169.6538462,1.164336,15.47761842,3316.448262,16.57692289,22092.71138,0.031380769,307.0421159,17.89920729
2009-05-10 05:51:00+00:00,136.7387346,6.550972615,169.9423077,1.164336,16.27471978,3316.431733,9.903846058,22108.32716,0.030894231,306.9234642,18.49173578
2009-05-10 05:51:30+00:00,137.1671427,6.550152,169.4464286,1.164336,15.99253299,3316.434312,25.30357135,22151.17847,0.030119643,306.7201835,18.0540074
2009-05-10 05:52:00+00:00,137.4545383,6.547924615,169.3076923,1.164336,15.68156052,3316.434312,23.57692319,22138.80768,0.030111538,306.6303881,17.81265773
2009-05-10 05:52:30+00:00,137.6068407,6.547104,169.4615385,1.164336,15.48058421,3316.436422,18.9230772,22077.84629,0.029957692,306.6619259,17.75992932
2009-05-10 05:53:00+00:00,137.6392027,6.546668571,169.5714286,1.164336,15.40675084,3316.43736,24.57142909,22082.74988,0.023032143,306.6953611,17.72082475
2009-05-10 05:53:30+00:00,137.9465116,6.543352615,169.1923077,1.164336,15.1923786,3316.439236,16.96153853,22147.84616,0.0139,306.545004,17.66674495
2009-05-10 05:54:00+00:00,137.9175514,6.541008,169.7307692,1.164336,15.0617091,3316.44158,15.42307689,22104.00018,0.021961538,306.5665417,17.58101894
2009-05-10 05:54:30+00:00,138.0587757,6.537851143,169.3214286,1.164336,14.9870159,3316.44498,20.17857124,22072.89268,0.029082143,306.7260746,17.52589396
2009-05-10 05:55:00+00:00,138.0731685,6.534912,169.5769231,1.164336,14.9378435,3316.447207,23.15384642,22122.50014,0.029623077,306.719616,17.51629747
2009-05-10 05:55:30+00:00,137.9890795,6.530691692,169.4230769,1.164336,14.95546381,3316.4526,26.65384618,22119.7694,0.029926923,306.6011556,17.16380842
2009-05-10 05:56:00+00:00,137.8502852,6.523482,169.3214286,1.164336,15.0699585,3316.459458,19.82142851,22070.82154,0.029807143,306.472142,17.12605143
2009-05-10 05:56:30+00:00,137.6474895,6.515803385,169.7692308,1.164336,15.26582567,3316.467019,44.69230811,22080.00001,0.029476923,306.6580805,17.21599494
2009-05-10 05:57:00+00:00,137.5456057,6.509238462,169.1538462,1.164336,15.44429682,3316.473584,51.23076966,22121.03835,0.029196154,306.5703873,16.4875534
2009-05-10 05:57:30+00:00,137.4702396,6.503452286,169.25,1.164336,15.49908929,3316.47927,45.64285661,22102.75002,0.029228571,306.4017865,16.67023076
2009-05-10 05:58:00+00:00,137.32509,6.498570462,169.1923077,1.164336,15.60375199,3316.484956,32.96153878,22048.69203,0.029396154,306.5711533,17.0096457
2009-05-10 05:58:30+00:00,137.428544,6.495288,169.1153846,1.164336,15.6445753,3316.488004,31.46153855,22143.23097,0.029165385,306.5215396,17.32362166
2009-05-10 05:59:00+00:00,137.5576047,6.492555686,169.3928571,1.164346886,15.53668885,3316.490656,32.21428607,22120.28591,0.029371429,306.5542866,17.19555506
2009-05-10 05:59:30+00:00,137.5599601,6.49044168,169.45,1.1646408,15.50839117,3316.492498,30.24999997,22096.10008,0.028905,306.2950027,17.19966153
2009-05-10 06:00:00+00:00,137.4302537,6.487902462,169.9615385,1.1646408,15.51156806,3316.495038,34.88461541,22052.26928,0.02885,306.4965382,17.58777518
2009-05-10 06:00:30+00:00,137.5137844,6.486024257,169.5714286,1.1646408,15.51754078,3316.496894,42.89285716,22055.10723,0.028546429,306.7035722,18.10244916
2009-05-10 06:01:00+00:00,137.6233619,6.484362092,169.1923077,1.1646408,15.45165898,3316.498355,38.46153869,22085.49992,0.028192308,306.8315405,18.35789579
2009-05-10 06:01:30+00:00,137.7004726,6.482697415,169.3076923,1.1646408,15.33773751,3316.500125,43.84615398,21997.57667,0.028488462,306.6511553,18.71553382
2009-05-10 06:02:00+00:00,137.7369257,6.480087858,169.85,1.1646408,15.23039313,3316.502685,32.89999969,22031.2001,0.02866,306.5960012,19.64329737
2009-05-10 06:02:30+00:00,137.6924649,6.476788985,169.4,1.1646408,15.24872873,3316.506151,26.40000053,22094.7998,0.02832,306.6400004,19.62775844
2009-05-10 06:03:00+00:00,137.6617384,6.473576862,169.4375,1.1646408,15.28372949,3316.509363,15.06250002,22041.6873,0.0286,306.6993742,18.9935847
2009-05-10 06:03:30+00:00,137.7083,6.469295333,169.8333333,1.1646408,15.27101872,3316.513645,9.666666389,21932.66644,0.028744444,306.6466684,17.94074214
2009-05-10 06:04:00+00:00,137.9898296,6.464808,169.2857143,1.1646408,15.15152737,3316.518132,19.28571441,21981.49981,0.028842857,306.5528605,17.72116572
2009-05-10 06:04:30+00:00,137.937315,6.45929112,169.625,1.15446048,15.06006047,3316.523649,28.06250001,22050.81244,0.028675,306.5987514,17.68754055
2009-05-10 06:05:00+00:00,137.9456225,6.449616768,169.4285714,1.099486752,15.03315791,3316.533323,40.99999964,21993.57147,0.029428571,306.7771421,17.73339407
2009-05-10 06:05:30+00:00,137.9589037,6.441423744,170.2,1.050621216,15.01867924,3316.541516,41.79999888,22000.2002,0.0295,306.682001,17.59433346
2009-05-10 06:06:00+00:00,137.9710781,6.433913472,169.8333333,1.005827808,15.00540713,3316.549027,45.66666633,22030.3332,0.030066667,306.3900001,17.43394267
2009-05-10 06:06:30+00:00,137.84168,6.423673411,169.3,0.963477677,15.04334378,3316.559297,39.0500012,22075.35019,0.03076,306.534498,17.31406907
2009-05-10 06:07:00+00:00,137.5784911,6.412183108,169.6538462,0.9610344,15.28988351,3316.57071,31.88461547,21983.07665,0.030765385,306.707695,17.27992112
2009-05-10 06:07:30+00:00,137.5173085,6.402992215,169.3076923,0.9610344,15.4441747,3316.579877,26.76923126,21998.84649,0.031388462,306.5969245,17.24132973
2009-05-10 06:08:00+00:00,137.3925457,6.396511029,169.3214286,0.9610344,15.54707288,3316.586418,36.71428561,22040.21432,0.031832143,306.3967888,17.33187951
2009-05-10 06:08:30+00:00,137.2269222,6.390073385,169.5769231,0.9610344,15.68555563,3316.592878,23.8076923,22023.50035,0.031930769,306.4580808,17.44729656
2009-05-10 06:09:00+00:00,136.9883151,6.384317354,169.2692308,0.9610344,15.8867064,3316.598623,37.2692303,21994.88467,0.032080769,306.5157692,17.54148362
2009-05-10 06:09:30+00:00,137.004951,6.378876171,169.5357143,0.9610344,16.02575863,3316.603999,39.67857095,22041.85704,0.031996429,306.5903602,18.01822597
2009-05-10 06:10:00+00:00,136.9867973,6.373051477,169.5769231,0.9610344,16.05034857,3316.609865,27.15384548,22045.13485,0.031001923,306.7030792,18.38889278
2009-05-10 06:10:30+00:00,136.9951016,6.3666624,169.5595238,0.9610344,16.02626082,3316.616158,41.15476154,21983.52974,0.030594643,306.5526213,18.30824507
2009-05-10 06:11:00+00:00,136.6781539,6.353131457,169.297619,0.9610344,16.13572238,3316.629917,45.80952415,22007.59548,0.029025,306.6455941,18.37972068
2009-05-10 06:11:30+00:00,136.3842697,6.337823631,169.3076923,0.9610344,16.47241627,3316.645069,52.57692211,22071.5771,0.028096154,306.6742274,18.06403536
2009-05-10 06:12:00+00:00,136.0862246,6.3249048,169.8846154,0.9610344,16.7801438,3316.658117,52.92307631,22030.03857,0.027092308,306.673077,17.55220346
2009-05-10 06:12:30+00:00,135.9143691,6.312527743,169.8928571,0.9610344,17.03150251,3316.670401,62.64285722,21981.71441,0.026275,306.7185706,17.39807731
2009-05-10 06:13:00+00:00,135.8454368,6.303603969,169.6346154,0.952382769,17.11829691,3316.679277,44.05769259,22070.98078,0.025221154,306.6886534,17.40998244
2009-05-10 06:13:30+00:00,135.7515781,6.296980431,169.5192308,0.923544,17.18541113,3316.685983,39.73076831,22093.19238,0.024811538,306.6186563,17.81442788
2009-05-10 06:14:00+00:00,135.660325,6.290963143,169.5714286,0.923544,17.3172495,3316.691879,40.12499947,21951.55348,0.0247375,306.8707165,17.73362977
2009-05-10 06:14:30+00:00,135.6045967,6.285362862,169.5,0.923544,17.35950338,3316.697589,48.0384618,22013.7308,0.02455,306.9707716,18.00940989
2009-05-10 06:15:00+00:00,135.3467818,6.279559938,169.5769231,0.923544,17.5306996,3316.703263,49.88461549,22082.76931,0.024907692,306.8230764,18.16830413
2009-05-10 06:15:30+00:00,135.2280353,6.271913143,169.25,0.923544,17.73471648,3316.711049,45.32142814,22023.96431,0.025146429,306.8567871,18.20994814
2009-05-10 06:16:00+00:00,135.2669321,6.265046769,169.3076923,0.923544,17.78383904,3316.717905,61.46153808,21990.346,0.025703846,306.8611559,17.99890045
2009-05-10 06:16:30+00:00,135.3402396,6.259068,169.25,0.923544,17.65667616,3316.723942,47.88461551,21996.07664,0.026596154,307.091925,18.0419721
2009-05-10 06:17:00+00:00,135.2403147,6.254550429,169.6607143,0.923544,17.73690344,3316.72827,34.82142831,22003.60715,0.027360714,307.2503606,18.794262
2009-05-10 06:17:30+00:00,135.303708,6.249654369,169.8076923,0.923544,17.72133052,3316.733321,41.23076911,21974.46131,0.027476923,307.1769233,18.83549636
2009-05-10 06:18:00+00:00,135.4434319,6.244812738,169.6923077,0.923544,17.58943982,3316.73808,37.1538458,21998.61532,0.027284615,307.1753864,18.8069595
2009-05-10 06:18:30+00:00,135.4003842,6.240377229,169.7142857,0.923544,17.61099916,3316.742465,44.64285704,22045.10711,0.026932143,307.1842846,19.04571904
2009-05-10 06:19:00+00:00,135.3649604,6.236032154,169.6538462,0.923544,17.58453753,3316.746943,41.61538413,22028.26925,0.026507692,306.879617,18.8277103
2009-05-10 06:19:30+00:00,135.2674729,6.231471877,169.7307692,0.923544,17.7174052,3316.751433,40.57692255,21999.26934,0.026415385,307.0446177,18.4944698
2009-05-10 06:20:00+00:00,135.3449163,6.226280229,169.4642857,0.923544,17.67314132,3316.75654,49.28571422,22059.71424,0.026385714,306.9085727,18.8144782
2009-05-10 06:20:30+00:00,135.3290045,6.220909385,169.3461538,0.923544,17.64214376,3316.762089,32.80769231,22048.88488,0.025946154,306.7946185,19.18741254
2009-05-10 06:21:00+00:00,135.6173496,6.216208431,170,0.923544,17.5334735,3316.76665,47.53846136,22006.26925,0.025757692,306.945773,18.51040835
2009-05-10 06:21:30+00:00,135.6399782,6.211127314,169.7857143,0.923544,17.33970232,3316.77178,40.49999969,22025.99972,0.025910714,307.0617905,17.77240291
2009-05-10 06:22:00+00:00,135.43518,6.206701015,169.6538462,0.923544,17.49990766,3316.776251,43.07692337,22019.15377,0.026088462,307.0165421,17.62584526
2009-05-10 06:22:30+00:00,135.3593603,6.202468985,169.2692308,0.923544,17.63431057,3316.780319,35.19230783,22071.5771,0.02605,306.9900015,17.74851963
